Temp(C);Modulus 0,1;Modulus 1;Modulus 10;Loss Modulus 0,1;Loss Modulus 1;Loss Modulus 10;Tan Delta 0,1;Tan Delta 1;Tan Delta 10
101.8625;767939937.351949;915049204.280342;1047068063.76095;144704895.451204;101785591.065564;73918939.6728715;0.188432569284238;0.111235101445299;0.070596117130498
102.916666666667;703322610.504876;900548453.468529;1017941112.34546;168522932.657144;99093496.1828229;77232700.1364591;0.239609718413817;0.110036829002545;0.0758714813654649
103.9125;716278747.518477;864057623.559665;1005599729.81132;155990420.464126;103853559.366199;84252153.7933217;0.217778931742076;0.120192862761112;0.0837829916771455
104.916666666667;680664242.314474;849456969.707447;971550291.633807;160328937.188235;99941811.0845328;83466867.4210099;0.235547759410816;0.117653765462602;0.0859110106185526
105.9375;634144628.94894;825990560.083501;956506459.750955;163804496.899338;108059578.637505;87689978.0751891;0.258307788825452;0.130824229548799;0.0916773506140469
107.095833333333;643254074.478345;783995598.842805;917748548.001505;153700682.995873;106291479.352781;87976596.2336584;0.238942416525722;0.135576627610754;0.0958613298002343
108.070833333333;537533127.973726;749070786.940649;880723641.406395;175846099.897842;112873967.799341;90885770.901042;0.327135372215491;0.150685315416371;0.103194426296891
109.058333333333;491031732.498239;690127531.03948;851758050.298755;176032613.029658;137393951.513782;96077280.3644913;0.358495391192033;0.19908487248268;0.112798793425894
110.145833333333;484965326.411536;647629351.855553;810502731.411912;231588887.489314;135625066.322109;105661213.349782;0.477537000846923;0.209417726255802;0.130365030560376
111.1375;384435837.41363;580830215.658174;760810744.087932;171339578.415181;146610546.061866;104152802.206383;0.445690962548921;0.252415494424188;0.136897123254013
112.191666666667;328889958.354287;524694904.795418;694432627.739785;165683220.37008;148050897.85571;111973767.810073;0.503764910303532;0.282165686197079;0.161244969399726
113.258333333333;240077705.29676;460917789.648923;643848729.02675;169254961.481863;144984519.926375;122891868.168499;0.705000746623463;0.31455613817121;0.190870716409216
114.295833333333;218827906.675686;409418344.184283;585391299.302029;140492575.677288;145067849.839837;125942834.916911;0.642023121326591;0.35432669761993;0.215142990794491
115.4875;181291899.066631;339070510.501412;523992953.438889;130817812.071209;136478015.311809;130184701.642104;0.721586638700987;0.402506296138781;0.248447428133758
116.570833333333;122384558.046728;308735240.292081;470702344.625849;104963330.589855;137106454.849188;129332270.330381;0.857651751700393;0.444090719023449;0.274764448928301
117.545833333333;91438230.6255372;247891728.930245;416874864.080629;79511675.8060199;124594237.177743;131264496.272057;0.869567086568422;0.502615547987095;0.314877455040486
118.779166666667;62826422.5357181;192433715.439126;366945083.367431;69202135.62248;117651792.537981;131635198.763088;1.10148139635258;0.611388665803722;0.358732695244424
119.775;45702324.1921316;157136321.084311;327472493.876072;55697926.2220432;108351483.960797;126358357.21826;1.21871102195788;0.689538123414899;0.385859452568491
120.783333333333;33257842.9780432;130307990.32973;294136312.332226;44322219.3024067;96329116.7189544;127250307.015109;1.33268472437218;0.739241826040017;0.432623588723653
121.695833333333;24760932.2011203;104491190.11954;264870634.879225;35406010.461378;88194572.4462441;122972431.929238;1.42991427680482;0.844038357160521;0.464273557487075
122.645833333333;18774597.732218;87504423.7735576;234792769.127529;28219744.1949749;80104281.0344846;121818111.853982;1.50308116304131;0.915431215703757;0.518832467910527
123.7;14479710.7229598;68391139.59744;206070628.968772;22377917.2331357;70066476.4110226;116954470.388327;1.5454671478797;1.02449640148481;0.56754555937251
124.795833333333;11143146.717336;52177851.8698783;177771871.75705;17112675.0708435;59218006.9138828;111473643.744167;1.53571298170384;1.13492611887437;0.62706007785366
